codBPIN;nomProy
2015011000139;DISEÑO E IMPLEMENTACIÓN DE LA ESTRATEGIA DE PARTICIPACIÓN SOCIAL DEL MUSEO NACIONAL DE MEMORIA HISTÓRICA
2015011000140;DESARROLLO E IMPLEMENTACIÓN DE ESTRATEGIAS PARA LA PARTICIPACIÓN Y EL RECONOCIMIENTO DE LA DIVERSIDAD EN LAS ACCIONES DE MEMORIA HISTÓRICA
2015011000144;FORTALECIMIENTO DE LA CULTURA INVESTIGATIVA INSTITUCIONAL A TRAVES DE ESTRATEGIAS ESPECIFICAS DESARROLLADAS EN EL INFOTEP, EN SAN JUAN DEL CESAR, LA GUAJIRA, CARIBE
2015011000145;FORTALECIMIENTO INSTITUCIONAL DE PROCESOS LEGALES ADMINISTRADOS POR EL MINISTERIO DEL TRABAJO
2015011000146;FORTALECIMIENTO DEL BIENESTAR INSTITUCIONAL PARA FORMAR INTEGRALMENTE LOS ESTUDIANTES GUIADOS POR DOCENTES Y PERSONAL ADMINISTRATIVO DEL INFOTEP EN SAN JUAN DEL CESAR, LA GUAJIRA, CARIBE
2015011000147;FORTALECIMIENTO DE LA PROYECCIÓN SOCIAL MEDIANTE LA INSTITUCIONALIDAD EMPRESARIAL EN EL DESARROLLO COMUNITARIO EN SAN JUAN DEL CESAR, LA GUAJIRA, CARIBE
2015011000148;DISEÑO E IMPLEMENTACIÓN DEL OBSERVATORIO DEL DELITO DE TRATA DE PERSONAS A NIVEL NACIONAL
2015011000149;FORTALECIMIENTO DE LA POLÍTICA PÚBLICA DE EDUCACIÓN INICIAL EN COLOMBIA
2015011000151;APOYO AL DESARROLLO DEL SERVICIO POSTAL UNIVERSAL (SPU)
2015011000154;IMPLEMENTACIÓN DE HERRAMIENTAS PARA LA INCLUSIÓN PRODUCTIVA DE LA POBLACIÓN EN SITUACIÓN DE VULNERABILIDAD O VÍCTIMA DEL DESPLAZAMIENTO , NACIONAL -FIP
2015011000156;INVESTIGACIÓN EN EL INSTITUTO NACIONAL DE CANCEROLOGÍA PARA GENERAR CONOCIMIENTO CON EL FIN DE CONTRIBUIR AL CONTROL INTEGRAL DEL CÁNCER EN COLOMBIA
2015011000158;DESARROLLO DE ECOSISTEMA DE CONTENIDOS CONVERGENTES NACIONAL
2015011000160;IMPLEMENTACIÓN DEL PLAN DECENAL DE SALUD PÚBLICA PARA EL CONTROL DEL CÁNCER 2012-2021 NACIONAL
2015011000163;DISEÑO Y ESTRUCTURACIÓN DE PROYECTOS ENERGÉTICO EN LAS ZNI NACIONAL
2015011000165;MEJORAMIENTO DE INMUEBLES PARA EL IMPACTO Y SOSTENIBILIDAD DE CASUR NACIONAL
2015011000166;DISEÑO E IMPLEMENTACIÓN DEL SISTEMA DE ATENCIÓN AL AFILIADO CON LAS TICS E INFRAESTRUCTURA DE SERVICIO INTEGRAL NACIONAL
2015011000169;ADMINISTRACIÓN Y  FORTALECIMIENTO DE LA INFRAESTRUCTURA TECNOLÓGICA Y SISTEMAS DE INFORMACIÓN A NIVEL NACIONAL
2015011000170;FORTALECIMIENTO DE LA POLITICA CRIMINAL DEL ESTADO COLOMBIANO ,NACIONAL
2015011000171;ADECUACIÓN E IMPLEMENTACIÓN DEL MODELO DE ARQUITECTURA EMPRESARIAL EN EL MINISTERIO DE JUSTICIA Y DEL DERECHO , NACIONAL
2015011000177;ASISTENCIA TÉNICA A LAS ENTIDADES TERRITORIALES EN LA IMPLEMENTACIÓN DE LOS COMPONENTES DEL SNGRD DE ACUERDO A LA LEY 1523 DE 2012. , NACIONAL
2015011000178;FORTALECIMIENTO DE LOS SISTEMAS INTEGRADOS DE EMERGENCIA Y SEGURIDAD SIES NACIONAL
2015011000180;FORTALECIMIENTO Y MEJORAMIENTO DE LOS CANALES DE ATENCIÓN AL CIUDADANO NACIONAL
2015011000182;ASISTENCIA AL MODELO DE INTERVENCIÓN SOCIAL DEL ICBF A NIVEL NACIONAL
2015011000183;MEJORAMIENTO , DESARROLLO Y PROMOCIÓN DE LAS CAPACIDADES CIENTÍFICAS Y TECNOLÓGICAS DE LAS APLICACIONES NUCLEARES Y RADIACTIVAS
2015011000186;CONSTRUCCIÓN Y ADECUACIÓN DE INFRAESTRUCTURA PARA LA OPERACIÓN DEL ICBF A NIVEL NACIONAL
2015011000188;MEJORAMIENTO EN LA GESTIÓN DE TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIONES DEL SGC
2015011000189;FORTALECIMIENTO DEL SISTEMA NACIONAL DE BIENESTAR FAMILIAR A NIVEL NACIONAL
2015011000190;DESARROLLO DE INFRAESTRUCTURA DE TRANSPORTE, DISTRIBUCIÓN Y CONEXIÓN DEL SERVICIO PÚBLICO DE GAS NATURAL A NIVEL NACIONAL
2015011000191;IMPLEMENTACIÓN DE LOS SERVICIOS DE INFORMACIÓN Y COMUNICACIÓN INSTITUCIONAL DEL MINISTERIO DE MINAS Y ENERGÍA
2015011000195;FORTALECIMIENTO DEL SERVICIO QUE SE PRESTA AL CIUDADANO – CLIENTE DEL MINISTERIO DE MINAS Y ENERGÍA A NIVEL NACIONAL.
2015011000199;IMPLEMENTACIÓN DE ESTRATEGIAS EN FAVOR DE LA PRIMERA INFANCIA
2015011000200;FORTALECIMIENTO DE LA POLÌTICA NACIONAL DE SEGURIDAD MINERA EN EL TERRITORIO NACIONAL
2015011000201;FORTALECIMIENTO INSTITUCIONAL Y COMUNITARIO EN GRD PARA DISMINUIR LA VULNERABILIDAD DE POBLACIÓN EN CONDICIÓN DE EXTREMA POBREZA EN 15 MUNICIPIOS DE CAUCA Y HUILA
2015011000202;FORTALECIMIENTO DE LA INFRAESTRUCTURA DE LAS TECNOLOGIAS DE INFORMACIÓN Y COMUNICACIONES DEL MINISTERIO DE MINAS Y ENERGIA A NIVEL NACIONAL
2015011000204;MEJORAMIENTO DE LA EDUCACIÓN RURAL CON ENFOQUE INTERNACIONAL EN CARIBE, OCCIDENTE Y ORINOQUÍA
2015011000205;FORTALECIMIENTO DE LAS CAPACIDADES INSTITUCIONALES PARA RESTITUCIÓN DE DERECHOS, A LA VERDAD Y MEDIDAS DE SATISFACCIÓN, DE VÍCTIMAS DE DESAPARICIÓN IDENTIFICADAS, EN EL MARCO DE LAS OBLIGACIONES DEL ESTADO. NACIONAL
2015011000206;FORTALECIMIENTO DE LA EFICIENCIA EN LA GESTIÓN ADMINISTRATIVA DE LA ESAP NACIONAL
2015011000208;MANTENIMIENTO Y ADECUACIÓN INSTALACIONES HOSPITAL MILITAR CENTRAL - BOGOTÁ
2015011000209;CONSTRUCCIÓN AMPLIACIÓN, MEJORAMIENTO Y DOTACIÓN DE INFRAESTRUCTURA EDUCATIVA EN NIVELES DE PREESCOLAR, BASICA Y MEDIA A NIVEL NACIONAL
2015011000213;ADQUISICIÓN ,DOTACIÓN Y ADECUACIÓN DE EQUIPOS INDUSTRIALES PARA EL HOSPITAL MILITAR CENTRAL - BOGOTÁ
2015011000216;CONSOLIDACIÓN DE LA PLATAFORMA DE COMUNICACIONES Y USO DE TICS PARA LOS PROCESOS DE FORMACIÓN, APOYO INSTITUCIONAL Y MERCADEO , , NACIONAL
2015011000217;DESARROLLO DE LAS ESTRATEGIAS DE LA POLÍTICA PÚBLICA INTEGRAL ANTICORRUPCIÓN
2015011000218;FORTALECIMIENTO DE LA GESTIÓN DOCUMENTAL DEL DEPARTAMENTO ADMINISTRATIVO DE LA PRESIDENCIA DE LA REPÚBLICA - DAPRE EN , , BOGOTÁ
2015011000224;FORTALECIMIENTO DE LAS CAPACIDADES DE LOS ALTOS FUNCIONARIOS DEL ESTADO NACIONAL
2015011000227;IMPLEMENTACIÓN ACCIÓNES QUE CONTRIBUYAN AL MEJORAMIENTO DE LA PRODUCTIVIDAD Y COMPETITIVIDAD NACIONAL
2015011000228;FORTALECIMIENTO DE LOS SISTEMAS DE INFORMACIÓN DEL EMPLEO PÚBLICO EN COLOMBIA
2015011000230;DESARROLLO TECNOLÓGICO PARA EL SISTEMA MISIONAL PENITENCIARIO Y CARCELARIO , , NACIONAL
2015011000234;FORTALECIMIENTO ESTRATÉGICO Y OPERATIVO DE LA SECRETARÍA GENERAL DEL MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE ,NACIONAL
2015011000235;MEJORAMIENTO DE LOS PROCESOS EDUCATIVOS EN LOS ESTABLECIMIENTOS DE RECLUSION DEL ORDEN NACIONAL , , NACIONAL
2015011000237;FORTALECIMIENTO DE LA GESTIÓN SECTORIAL Y LA CAPACIDAD INSTITUCIONAL EN  COLOMBIA
2015011000238;APOYO PARA FOMENTAR EL ACCESO CON CALIDAD A LA EDUCACIÓN SUPERIOR A TRAVES DE INCENTIVOS A LA DEMANDA EN COLOMBIA
2015011000239;LEVANTAMIENTO RECOPILACIÓN Y ACTUALIZACIÓN DE LA INFORMACIÓN DE CONDICIONES DE VIDA A NIVEL NACIONAL Y TERRITORIAL
2015011000249;FORTALECIMIENTO PARA EL ACCESO Y LA PERMANENCIA EN LA EDUCACIÓN SUPERIOR CON CALIDAD EN COLOMBIA
2015011000250;INSTALACIÓN DE UN SISTEMA DE SEGURIDAD Y ACCESO UNIFICADO A LA RED DE DATOS DEL ITFIP ESPINAL, TOLIMA, CENTRO ORIENTE
2015011000251;APOYO A LAS ENTIDADES DEL SECTOR DE AMBIENTE Y DESARROLLO SOSTENIBLE PARA EL CUMPLIMIENTO DE LAS METAS Y OBJETIVOS SECTORIALES INCLUIDOS EN EL PND, NACIONAL - DISTRIBUCION PREVIO CONCEPTO DNP
2015011000252;FORTALECIMIENTO DE LAS TICS Y DESARROLLO DE ESTRATEGIAS EN EL MADS, PARA EL MEJORAMIENTO DE LA GESTIÓN AMBIENTAL , , NACIONAL
2015011000254;FORTALECIMIENTO DE LA GESTIÓN INSTITUCIONAL Y ORGANIZACIONAL DEL DEPARTAMENTO NACIONAL DE PLANEACIÓN NACIONAL
2015011000258;MEJORAMIENTO Y RENOVACIÓN INTEGRAL DE LA SALA DE NECROPSIAS DE LA DIRECCIÓN REGIONAL BOGOTÁ DEL INMLCF
2015011000264;ASISTENCIA Y ASESORÍA PARA LA DESCENTRALIZACIÓN, REORGANIZACIÓN Y APLICACIÓN DEL ENFOQUE DIFERENCIAL EN EL SECTOR EDUCATIVO NACIONAL
2015011000265;ACCESO CON  PERMANENCIA EN LA EDUCACION PREESCOLAR, BÁSICA Y MEDIA PARA LOS NIÑOS, NIÑAS ADOLESCENTES, JOVENES Y ADULTOS  VÍCTIMAS DEL CONFLICTO, EN SITUACIONES DE RIESGO Y/O EMERGENCIA
2015011000266;FORTALECIMIENTO DE LA PLANEACIÓN, SISTEMAS DE INFORMACIÓN, SEGUIMIENTO,  ASIGNACIÓN PRESUPUESTAL E INVESTIGACIÓN PARA EL SECTOR EDUCATIV NACIONAL
2015011000267;ADMINISTRACIÓN DE RECURSOS FONAM POR LA EXPEDICION DE PERMISOS A QUE SE REFIERE LA CONVENCION CITES A NIVEL NACIONAL
2015011000268;IMPLEMENTACIÓN DE ESTRATEGIAS DE ACCESO Y PERMANENCIA EN LA EDUCACIÓN PREESCOLAR, BÁSICA Y MEDIA PARA LA POBLACIÓN VULNERABLE A NIVEL NACIONAL
2015011000269;DISEÑO HERRAMIENTAS DE EVALUACIÒN NACIONAL
2015011000273;IMPLEMENTACIÓN DEL SISTEMA DE GESTIÓN DOCUMENTAL DE LA ENTIDAD
2015011000276;IMPLEMENTACIÓN CÁRCELES PARA LA PAZ NACIONAL
2015011000277;APOYO A LAS CORPORACIONES AUTÓNOMAS REGIONALES Y DE DESARROLLO SOSTENIBLE, BENEFICIARIAS DEL FONDO DE COMPENSACION AMBIENTAL , NACIONAL - DISTRIBUCION PREVIO CONCEPTO DNP
2015011000283;ADMINISTRACIÓN DE LAS ÁREAS DEL SISTEMA DE PARQUES NACIONALES NATURALES Y COORDINACIÓN DEL SISTEMA NACIONAL DE ÁREAS PROTEGIDAS.
2015011000285;ADQUISICIÓN , DOTACIÓN Y ADECUACIÓN DE EQUIPOS MÉDICOS E INSTRUMENTAL QUIRÚRGICO PARA EL HOSPITAL MILITAR CENTRAL - BOGOTÁ
2015011000286;IMPLEMENTACIÓN Y MEJORAMIENTO DEL SISTEMA INTEGRADO DE GESTIÓN DEL MINISTERIO DE TRANSPORTE NACIONAL
2015011000295;APOYO AL SECTOR TRANSPORTE EN LA DEFINICIÓN DE POLITICAS, PLANES, PROGRAMAS Y PROYECTOS. NACIONAL
2015011000302;FORTALECIMIENTO DE LA DEFENSA JUDICIAL Y EXTRAJUDICIAL DEL MINISTERIO DEL TRABAJO A NIVEL NACIONAL
2015011000304;CONSERVACIÓN DEL ARCHIVO SINDICAL DEL MINISTERIO DEL TRABAJO
2015011000307;INCREMENTO DE LA VACUNACIÓN EN LA POBLACION OBJETO EN TODO EL TERRITORIO NACIONAL
2015011000311;RENOVACIÓN URBANA CENTRO ADMINISTRATIVO NACIONAL- CIUDAD CAN BOGOTÁ D.C
2015011000318;CONSTRUCCIÓN EDIFICIO 3 PISOS Y SOTANO ESPINAL, TOLIMA, CENTRO ORIENTE
2015011000320;PREVENCIÓN , CONTROL Y DISMINUCIÓN DEL RIESGO DE ACCIDENTALIDAD VIAL. FONDO NACIONAL DE SEGURIDAD VIAL. LEY 1702 DE 2013. NACIONAL
2015011000322;DESARROLLO Y FORMULACION DE PROYECTOS ESTRATEGICOS DE RENOVACION Y DESARROLLO URBANO EN MUNICIPIOS Y DISTRITOS EN COLOMBIA. BARRANQUILLA, CARTAGENA, BOGOTA D.C., PEREIRA, VILLAVICENCIO, IPIALES, BUENAVENTURA, CALI.
2015011000327;DIVULGACIÓN Y SOCIALIZACIÓN DE LA INFORMACIÓN GENERADA POR EL SECTOR TRANSPORTE A NIVEL NACIONAL
2015011000331;DISTRIBUCIÓN COBERTURAS DE TASA DE INTERÉS PARA FINANCIACIÓN DE VIVIENDA NUEVA , , NACIONAL
2015011000334;APOYO AL DESARROLLO DE PROYECTOS A TRAVES DEL FONDO REGIONAL PARA LOS CONTRATOS PLAN
2015011000349;FORTALECIMIENTO AL ACCESO Y TRANSPARENCIA DE LA INFORMACIÓN EXTRACTIVA - EITI NACIONAL
2015011000355;APOYO PLAN TODOS SOMOS PAZCÍFICO EN EL LITORAL PACIFICO
2015011000365;APOYO A LA REALIZACION DE LOS JUEGOS CENTROAMERICANOS Y DEL CARIBE 2018, NACIONAL
2016011000013;CONSTRUCCIÓN ADECUACIÓN Y DOTACION LOS ESCENARIOS DEPORTIVOS REQUERIDOS PARA LA CELEBRACIÓN DE LOS JUEGOS CENTROAMERICANOS Y DEL CARIBE
2016011000017;APOYO A LAS INICIATIVAS DE EMPRENDIMIENTO Y EMPRESARISMO FORMAL DE LAS VÍCTIMAS DEL CONFLICTO ARMADO, NACIONAL
2016011000018;IMPLEMENTACIÓN DE ESTRATEGIAS DE FORMACIÓN PARA EL TRABAJO Y EMPLEABILIDAD A VÍCTIMAS DEL CONFLICTO ARMADO , NACIONAL
2016011000019;IMPLEMENTACIÓN DEL ENFOQUE DE GÉNERO EN EL ÁMBITO LABORAL, A NIVEL NACIONAL
2016011000040;CAPACITACIÓN , DIVULGACIÓN Y ASISTENCIA TÉCNICA EN EL MODELO COLOMBIANO DE REGULACIÓN CONTABLE PÚBLICA
2016011000043;MANTENIMIENTO SOSTENIBILIDAD, SOPORTE  E INTERCONEXIÓN DEL SISTEMA DE INFORMACIÓN INTERINSTITUCIONAL DE JUSTICIA TRANSICIONAL A NIVEL NACIONAL
2016011000044;FORTALECIMIENTO DE LA POLÍTICA EN MATERIA PENITENCIARIA Y TRATAMIENTO RESOCIALIZADOR PARA COMUNIDADES ÉTNICAS A NIVEL NACIONAL
2016011000045;FORTALECIMIENTO AL EJERCICIO DE LA AUTONOMÍA DE LOS PUEBLOS ETNICOS EN MATERIA DE JUSTICIA
2016011000050;FORTALECIMIENTO DEL CONOCIMIENTO Y MEJORAMIENTO DE LAS COMPETENCIAS DE LOS SERVIDORES DE LA FISCALÍA GENERAL DE LA NACIÓN A NIVEL NACIONAL
2016011000052;FORTALECIMIENTO DEL EDIFICIO SEDE DE LA SUPERINTENDENCIA FINANCIERA DE COLOMBIA BOGOTÀ D.C.
2016011000054;FORTALECIMIENTO AL DEPARTAMENTO DE BIENESTAR UNIVERSITARIO DEL INFOTEP DE SAN ANDRES ISLA
2016011000055;FORTALECIMIENTO ACADÉMICO Y ADMINISTRATIVO DEL INFOTEP DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA
2016011000056;FORTALECIMIENTO DEPARTAMENTO DE LENGUAS E INTERNACIONALIZACIÓN DEL INFOTEP TODO EL DEPARTAMENTO, SAN ANDRÉS, CARIBE
2016011000058;MEJORAMIENTO ADECUACIÓN Y MANTENIMIENTO DE LA INFRAESTRUCTURA FÍSICA DE LA FISCALÍA GENERAL DE LA NACIÓN A NIVEL NACIONAL
2016011000059;INCORPORACIÓN DEL ENFOQUE DIFERENCIAL ÉTNICO EN LA POLÍTICA PÚBLICA DE VÍCTIMAS A NIVEL NACIONAL
2016011000060;CONSOLIDACIÓN DEL PROCESO DE ARTICULACION DE LA ED. MEDIA CON LA ED. SUPERIOR  EN TODO EL DEPARTAMENTO, SAN ANDRÉS, CARIBE
2016011000064;FORTALECIMIENTO DEL MODELO DE GESTIÓN Y BUEN GOBIERNO DE ARTESANIAS DE COLOMBIA A NIVEL NACIONAL
2016011000065;IMPLEMENTACIÓN DE ACTIVIDADES DE FORTALECIMIENTO INSTITUCIONAL, SOCIAL Y COMUNITARIO EN ZONAS AFECTADAS POR EL CONFLICTO ARMADO Y POR LOS CULTIVOS DE USO ILÍCITO
2016011000066;IMPLEMENTACIÓN DE OBRAS DE PEQUEÑA Y MEDIANA INFRAESTRUCTURA PARA EL DESARROLLO DE LOS TERRITORIOS AFECTADOS POR EL CONFLICTO ARMADO Y CULTIVOS DE USO ILÍCITO
2016011000068;APLICACIÓN APROPIACIÓN Y ALIENACIÓN DE LAS TIC, PARA EL FORTALECIMIENTO Y CONTINUIDAD DE LA POLÍTICA PÚBLICA DE GOBIERNO EN LÍNEA , , BOGOTÁ
2016011000069;MANTENIMIENTO DE LA  INFRAESTRUCTURA, MAQUINARIA, VEHÍCULOS Y EQUIPOS DE CÓMPUTO DEL INSTITUTO NACIONAL DE FORMACION PROFESIONAL - INFOTEP DE SAN JUAN DEL CESAR, LA GUAJIRA,  CARIBE
2016011000070;FORTALECIMIENTO DE LA INFRAESTRUCTURA FÍSICA EN LOS ERON A CARGO DEL INPEC
2016011000071;DISEÑO DE PROGRAMAS DE EDUCACIÓN SOLIDARIA PARA EL FOMENTO DE LA ASOCIATIVIDAD EN COLOMBIA
2016011000072;ADECUACIÓN DE SEDES DE LA PROCURADURÍA GENERAL DE LA NACIÓN, A NIVEL NACIONAL
2016011000074;FORTALECIMIENTO DE LAS CAPACIDADES DE CIBERDEFENSA Y CIBERSEGURIDAD DEL COMANDO GENERAL DE LAS FF.MM A NIVEL NACIONAL
2016011000076;DESARROLLO SOCIO-EMPRESARIAL DE LAS ORGANIZACIONES SOLIDARIAS EN COLOMBIA
2016011000079;FORTALECIMIENTO Y MODERNIZACIÓN DE LOS LABORATORIOS Y GRUPOS DE IDENTIFICACIÓN FORENSE DEL CTI A NIVEL NACIONAL
2016011000080;MEJORAMIENTO DE LA CAPACIDAD Y CALIDAD TÉCNICO - CIENTÍFICA DE LOS LABORATORIOS Y GRUPOS DE CRIMINALÍSTICA DEL CTI A NIVEL NACIONAL
2016011000082;DESARROLLO DE LA RUTA DE EMPLEO Y AUTOEMPLEO A SUJETOS DE REPARACIÓN COLECTIVA A NIVEL NACIONAL
2016011000089;SERVICIO DE REGISTRO ÚNICO DE VÍCTIMAS ARTICULADO CON LA RED NACIONAL DE INFORMACIÓN A NIVEL NACIONAL
2016011000095;FORTALECIMIENTO DE LAS INVESTIGACIONES DE LOS DELITOS CONTRA LOS RECURSOS NATURALES Y EL MEDIO AMBIENTE ADELANTADAS POR LA FGN A NIVEL NACIONAL
2016011000097;FORTALECIMIENTO DE LA CAPACIDAD DE GESTIÓN DE LA AUNAP A NIVEL , , NACIONAL
2016011000098;EXTENSIÓN DE LA COBERTURA DE LA RADIO PUBLICA NACIONAL , NACIONAL
2016011000107;FORTALECIMIENTO DE LA INFRAESTRUCTURA DE PROTECCIÓN DE LA RAMA  JUDICIAL A NIVEL NACIONAL
2016011000109;FORTALECIMIENTO DE LA CREATIVIDAD PRODUCTVA DE LOS DERECHOS DE AUTOR E INDUSTRIAS CREATIVAS EN EL PAIS - PREVIO CONCEPTO DNP
2016011000113;FORTALECIMIENTO DE LAS ORGANIZACIONES SOCIALES, COMUNALES Y COMUNITARIAS A NIVEL NACIONAL
2016011000114;FORTALECIMIENTO INSTITUCIONAL DE LA CONTRALORÍA GENERAL DE REPÚBLICA - PRÉSTAMO BID NACIONAL
2016011000117;MEJORAMIENTO DEL SISTEMA INTEGRADO DE GESTIÓN DEL MINISTERIO DEL INTERIOR EN BOGOTÁ
2016011000118;DESARROLLO DE CAPACIDADES PARA LA GESTION DE DERECHOS HUMANOS EN UN MARCO DE CONSTRUCCIÓN DE PAZ NACIONAL
2016011000119;DIFUSIÓN Y PROMOCIÓN DE LOS DERECHOS HUMANOS DE LOS PUEBLOS INDÍGENA A NIVEL NACIONAL
2016011000120;FORTALECIMIENTO DE LAS ESTRATEGIAS DE PREVENCIÓN E INTERVENCIÓN EN EL CONSUMO DE SPA EN LA POBLACIÓN PRIVADA DE LA LIBERTAD ,NACIONAL
2016011000121;FORTALECIMIENTO EN CULTURA EN DERECHOS HUMANOS-IGUALDAD Y NO DISCRIMINACIÓN PARA LA RECONCILIACIÓN Y LA PAZ A NIVEL NACIONAL
2016011000122;IMPLEMENTACIÓN DEL SISTEMA CENTRALIZADO DE ESTADISTICAS EN JUSTICIA ,NACIONAL
2016011000123;MEJORAMIENTO DE  LAS  CAPACIDADES INSTITUCIONALES PARA PROTECCIÓN DE DERECHOS A PERSONAS LGBTI A NIVEL NACIONAL
2016011000125;IMPLEMENTACIÓN DE UN SISTEMA INTEGRADO DE INFORMACIÓN PARA LA PARTICIPACIÓN CIUDADANA A NIVEL NACIONAL
2016011000126;MEJORAMIENTO DE LA GESTIÓN PREVENTIVA DEL RIESGO DE VIOLACIONES DE DERECHOS HUMANOS COMO GARANTIA DE NO REPETICIÓN PARA LA  PAZ NACIONAL
2016011000127;ADAPTACIÓN FINANCIERA Y ESTADÍSTICA A LOS NUEVOS MARCOS NORMATIVOS
2016011000128;SOSTENIBILIDAD DE LA REGULACIÓN CONTABLE PÚBLICA EN CONVERGENCIA CON ESTÁNDARES INTERNACIONALES DE INFORMACIÓN FINANCIERA
2016011000131;FORTALECIMIENTO DE LA INDUSTRIA DE APLICACIONES Y CONTENIDOS DIGITALES A NIVEL NACIONAL
2016011000133;CONSOLIDACIÓN DE LA INFORMACIÓN Y DOCUMENTACIÓN SOCIO JURÍDICA PARA GESTIONAR CONOCIMIENTO EN LA RAMA JUDICIAL A NIVEL NACIONAL
2016011000134;IMPLEMENTACIÓN  Y  AMPLIACIÓN DE LAS TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIONES EN DPS A NIVEL NACIONAL
2016011000136;SERVICIO DE RESGUARDO DE LA INFORMACIÓN DE LOS PROCESOS DE IDENTIFICACIÓN, ELECTORALES Y ADMINISTRATIVOS A NIVEL NACIONAL
2016011000137;FORTALECIMIENTO DE LA GESTIÓN TERRITORIAL DE SEGURIDAD, CONVIVENCIA CIUDADANA Y PAZ CON ENFOQUE DE GÉNERO PARA LAS MUJERES A NIVEL NACIONAL
2016011000138;ACTUALIZACIÓN Y MEJORAMIENTO DE LA PLATAFORMA TECNOLOGICA DEL MINISTERIO DEL INTERIOR BOGOTÁ
2016011000139;FORTALECIMIENTO PLURALIDAD Y OFERTA EN EL SERVICIO DE TELEVISIÓN NACIONAL
2016011000143;FORTALECIMIENTO GESTIÓN ADMINISTRATIVA Y COMUNICATIVA DE LA ANTV NACIONAL
2016011000144;ADECUACIÓN Y MODERNIZACIÓN DE LAS INSTALACIONES FISICAS DEL FONDO DE PREVISION SOCIAL DEL CONGRESO DE LA REPÚBLICA , BOGOTÁ
2016011000147;APOYO A LA PLANIFICACIÓN Y CUALIFICACIÓN DE LA ADMINISTRACIÓN DE JUSTICIA , NACIONAL
2016011000153;APOYO FORTALECIMIENTO DE LAS CAPACIDADES Y GESTION PARA LA FORMULACIÓN Y SEGUIMIENTO DE LA POLÍTICA DE DESARROLLO RURAL. , , NACIONAL
2016011000154;FORTALECIMIENTO DE LA CULTURA ORGANIZACIONAL DEL MINISTERIO DE MINAS Y ENERGÍA EN LA CIUDAD DE BOGOTÁ
2016011000156;IMPLEMENTACIÓN DE LA RUTA DE PROTECCIÓN COLECTIVA DE LA UNP A NIVEL NACIONAL
2016011000158;IMPLEMENTACIÓN DEL ENFOQUE DE GÉNERO EN LOS PLANES, PROGRAMAS  Y PROYECTOS A NIVEL NACIONAL
2016011000161;FORTALECIMIENTO DE LA CAPACIDAD DE ATENCION EN IDENTIFICACION PARA LA POBLACION EN CONDICION DE VULNERABILIDAD, APD. NACIONAL
2016011000162;IMPLEMENTACIÓN MECANISMOS DE ACCESO UNIVERSAL AL SERVICIO PÚBLICO DE TELEVISIÓN NACIONAL
2016011000168;FORTALECIMIENTO DE LA MOVILIDAD LABORAL DE LOS TRABAJADORES A NIVEL NACIONAL
2016011000169;FORTALECIMIENTO DEL DIÁLOGO SOCIAL Y LA CONCERTACIÓN A NIVEL NACIONAL
2016011000171;MEJORAMIENTO Y SOSTENIBILIDAD DEL SISTEMA INTEGRADO DE GESTIÓN PARA EL FORTALECIMIENTO ESTRATEGICO DE LA ENTIDAD
2016011000172;DISEÑO Y PROMOCIÓN DE LOS PROCESOS DE FORMALIZACIÓN LABORAL EN EL TERRITORIO NACIONAL
2016011000175;ARTICULACIÓN DE ACCIONES PARA LA EXPANSIÓN DEL SUBSECTOR ELÉCTRICO A NIVEL NACIONAL
2016011000176;IMPLEMENTACIÓN DEL PLAN ESTRATÉGICO SECTORIAL PARA LA ELIMINACIÓN DEL USO DEL MERCURIO DE LA ACTIVIDAD MINERA EN EL TERRITORIO NACIONAL
2016011000177;PLANEACIÓN INTEGRAL DEL SECTOR MINERO ENERGÉTICO A NIVEL NACIONAL
2016011000178;SISTEMATIZACIÓN REGISTRO DE PRODUCTORES, IMPORTADORES Y COMERCIALIZADORES DE SUSTANCIAS QUÍMICAS NACIONAL
2016011000179;GESTIÓN DEL CONOCIMIENTO APLICADO A LA UNIDAD DE PLANEACIÓN MINERO ENERGÉTICO
2016011000180;FORTALECIMIENTO Y MODERNIZACIÓN DEL MODELO DE NEGOCIO DE CASUR PARA GENERAR BIENESTAR A LOS AFILIADOS Y SUS FAMILIAS NACIONAL
2016011000182;INCREMENTO SATISFACCIÓN DE USUARIOS Y GRUPOS DE INTERÉS NACIONAL
2016011000183;APOYO PARA LA GENERACIÓN DE ACCESO AL CRÉDITO PARA LA PEQUEÑA MINERIA A NIVEL NACIONAL
2016011000184;MEJORAMIENTO DE LA CALIDAD DE VIDA DE LOS MINEROS DE SUBSISTENCIA EN EL TERRITORIO NACIONAL.
2016011000186;ACTUALIZACIÓN Y ORGANIZACIÓN DEL ARCHIVO TOTAL (CENTRAL, DE GESTIÓN E HISTÓRICO) DEL IPSE
2016011000187;FORTALECIMIENTO DE LA GESTIÓN DE TECNOLOGÍA DE INFORMACIÓN Y COMUNICACIONES EN EL IPSE
2016011000188;FORMULACIÓN POLITICA SECTORIAL SE SERVICIOS AGROPECUARIOS NACIONAL
